170.942926,5470.173632,1446.849428,208.9804,132.905452
151.924189,607.696756,1085.137071,208.9804,132.905452
184.3401391,9585.687232,1175.789793,207.2,132.905452
164.9360105,329.872021,1025.956678,196.966569,132.905452
153.6316347,921.789808,859.1492959,195.084,132.905452
147.4234525,1179.38762,1263.085929,208.9804,126.90447
147.4234525,1179.38762,1263.085929,208.9804,126.90447
143.319656,1433.19656,1077.833326,208.9804,126.90447
147.4234525,1179.38762,1263.085929,208.9804,126.90447
167.942435,1343.53948,1684.114571,208.9804,126.90447
147.4234525,2358.77524,1263.085929,208.9804,126.90447
147.4234525,2358.77524,1263.085929,208.9804,126.90447
167.942435,2687.07896,1684.114571,208.9804,126.90447
153.6696467,3227.06258,1432.749364,207.2,126.90447
153.6696467,2305.0447,1432.749364,207.2,126.90447
153.6696467,461.00894,1432.749364,207.2,126.90447
153.6696467,922.01788,1432.749364,207.2,126.90447
153.6696467,4610.0894,1432.749364,207.2,126.90447
153.6696467,1844.03576,1432.749364,207.2,126.90447
153.6696467,922.01788,1432.749364,207.2,126.90447
153.6696467,1383.02682,1432.749364,207.2,126.90447
153.6696467,1844.03576,1432.749364,207.2,126.90447
153.6696467,1383.02682,1432.749364,207.2,126.90447
153.6696467,1383.02682,1432.749364,207.2,126.90447
153.6696467,461.00894,1432.749364,207.2,126.90447
153.6696467,922.01788,1432.749364,207.2,126.90447
153.6696467,6915.1341,1432.749364,207.2,126.90447
153.6696467,5532.10728,1432.749364,207.2,126.90447
165.642235,662.56894,1500.614437,204.38,126.90447
165.642235,331.28447,1500.614437,204.38,126.90447
165.642235,331.28447,1500.614437,204.38,126.90447
146.2733525,2340.37364,1125.460828,204.38,126.90447
151.46698,3635.20752,1206.633795,200.592,126.90447
151.46698,908.80188,1206.633795,200.592,126.90447
151.46698,908.80188,1206.633795,200.592,126.90447
163.748235,654.99294,1357.463019,200.592,126.90447
151.46698,3635.20752,1206.633795,200.592,126.90447
151.46698,7270.41504,1206.633795,200.592,126.90447
161.9355195,1295.484156,1227.174429,196.966569,126.90447
143.9493525,2303.18964,871.5840583,195.084,126.90447
145.4988873,6401.95104,922.0062766,195.084,126.90447
140.540376,5621.61504,743.7517298,195.084,126.90447
149.63098,1795.57176,1032.988514,195.084,126.90447
143.2326025,1145.86082,799.8237328,192.217,126.90447
141.7301025,3401.52246,659.3981371,186.207,126.90447
142.4323418,12534.04608,642.9728085,183.84,126.90447
138.291576,16594.98912,518.6647322,183.84,126.90447
141.1383525,13549.28184,607.8102331,183.84,126.90447
145.88298,5251.78728,720.3676836,183.84,126.90447
140.4605486,11798.68608,588.055252,183.84,126.90447
137.713152,2754.26304,467.3104263,180.94788,126.90447
143.117493,5724.69972,613.3449345,180.94788,126.90447
135.911705,6523.76184,405.6514117,180.94788,126.90447
137.221576,2744.43152,425.7707049,178.49,126.90447
137.221576,5488.86304,425.7707049,178.49,126.90447
129.90472,1039.23776,27.00450019,138.90547,126.90447
130.3786467,1173.40782,24.13980702,137.327,126.90447
130.3786467,1564.54376,24.13980702,137.327,126.90447
129.904961,259.809922,9.002946241,132.905452,126.90447
129.904961,1039.239688,9.002946241,132.905452,126.90447
129.904961,259.809922,9.002946241,132.905452,126.90447
128.4047155,2054.475448,6.752209681,132.905452,126.90447
128.1046664,2562.093328,5.761885594,132.905452,126.90447
129.904961,1039.239688,9.002946241,132.905452,126.90447
174.1030857,1218.7216,1621.902736,208.9804,127.6
160.15216,800.7608,1589.464681,208.9804,127.6
167.4,334.8,1584.04,207.2,127.6
167.4,1339.2,1584.04,207.2,127.6
167.4,1339.2,1584.04,207.2,127.6
158.312,1583.12,1414.840416,204.38,127.6
178.7866667,11799.92,1310.037422,204.38,127.6
158.312,1583.12,1414.840416,204.38,127.6
164.096,984.576,1331.958016,200.592,127.6
164.096,984.576,1331.958016,200.592,127.6
148.4766667,1781.72,871.6704222,190.23,127.6
144.3448571,12124.968,700.9756018,186.207,127.6
146.3466667,1756.16,702.8750222,183.84,127.6
146.3466667,878.08,702.8750222,183.84,127.6
146.3466667,1317.12,702.8750222,183.84,127.6
146.3466667,878.08,702.8750222,183.84,127.6
146.3466667,439.04,702.8750222,183.84,127.6
132.122188,5284.88752,30.67527646,138.90547,127.6
130.8423333,785.054,21.02545089,137.327,127.6
132.4635,264.927,23.65363225,137.327,127.6
130.03175,1040.254,17.74022419,137.327,127.6
132.4635,264.927,23.65363225,137.327,127.6
130.252726,1042.021808,7.036955231,132.905452,127.6
128.6610904,2573.221808,4.503651348,132.905452,127.6
131.136968,1573.643616,6.255071317,132.905452,127.6
128.3073936,7698.443616,3.252637085,132.905452,127.6
129.7221808,1297.221808,6.755477022,132.905452,127.6
130.9159075,2094.65452,6.597145529,132.905452,127.6
127.043576,5081.74304,0.077401917,127.6,126.90447
127.3681567,3056.83576,0.107502662,127.6,126.90447
127.252235,2036.03576,0.120940495,127.6,126.90447
127.252235,1018.01788,0.120940495,127.6,126.90447
127.043576,10163.48608,0.077401917,127.6,126.90447
127.043576,10163.48608,0.077401917,127.6,126.90447
127.043576,5081.74304,0.077401917,127.6,126.90447
127.1363133,762.81788,0.107502662,127.6,126.90447
145.2456667,1742.948,1103.153078,192.217,121.76
139.37425,2229.988,930.7854092,192.217,121.76
144.5833333,867.5,1041.809089,190.23,121.76
127.9868,5119.472,58.15955736,137.327,121.76
130.4083333,2347.35,59.83493556,137.327,121.76
130.4083333,4694.7,59.83493556,137.327,121.76
130.119089,520.476356,23.2914563,132.905452,121.76
127.332726,4074.647232,31.05527507,132.905452,121.76
129.1903013,3100.567232,27.60468895,132.905452,121.76
126.0467123,6554.42904,29.40144385,132.905452,121.76
127.332726,2037.323616,31.05527507,132.905452,121.76
125.6183525,2009.89364,4.962294671,126.90447,121.76
125.6183525,1004.94682,4.962294671,126.90447,121.76
124.68,1496.16,8.5264,127.6,121.76
129.8802,2597.604,83.18224536,137.327,118.71
125.807726,8051.694464,50.37771437,132.905452,118.71
125.807726,4025.847232,50.37771437,132.905452,118.71
125.265576,626.32788,10.74389417,126.90447,118.71
125.265576,5010.62304,10.74389417,126.90447,118.71
124.17298,1117.55682,14.92207524,126.90447,118.71
124.17298,745.03788,14.92207524,126.90447,118.71
123.155,246.31,19.758025,127.6,118.71
123.8828525,1982.12564,27.39051695,126.90447,114.818
120.861235,483.44494,36.52068927,126.90447,114.818
122.8756467,2949.01552,32.4628349,126.90447,114.818
123.948,1735.272,33.34276,127.6,114.818
123.948,5205.816,33.34276,127.6,114.818
